lat,lng
40.489992,-3.666657
40.495487,-74.4495
40.495487,-74.4495
40.495487,-74.4495
40.495487,-74.4495
40.495487,-74.4495
40.495487,-74.4495
40.495487,-74.4495
40.497176,-3.670263
40.497842,-74.44643
40.497842,-74.44643
40.497842,-74.44643
40.497842,-74.44643
40.497842,-74.44643
40.497842,-74.44643
40.497842,-74.44643
40.497842,-74.44643
40.497842,-74.44643
40.497842,-74.44643
40.497842,-74.44643
40.497842,-74.44643
40.497842,-74.44643
40.497842,-74.44643
40.497842,-74.44643
40.497842,-74.44643
40.497842,-74.44643
40.497842,-74.44643
40.497842,-74.44643
40.497842,-74.44643
40.497842,-74.44643
40.497842,-74.44643
40.497842,-74.44643
40.497842,-74.44643
40.497842,-74.44643
40.497842,-74.44643
40.497842,-74.44643
40.497842,-74.44643
40.497842,-74.44643
40.497842,-74.44643
40.497842,-74.44643
40.497842,-74.44643
40.497842,-74.44643
40.497842,-74.44643
40.497842,-74.44643
40.497842,-74.44643
40.497842,-74.44643
40.497842,-74.44643
40.497842,-74.44643
40.497842,-74.44643
40.497842,-74.44643
40.497842,-74.44643
40.497842,-74.44643
40.497842,-74.44643
40.497842,-74.44643
40.497842,-74.44643
40.497842,-74.44643
40.497842,-74.44643
40.497842,-74.44643
40.497842,-74.44643
40.497842,-74.44643
40.497842,-74.44643
40.497842,-74.44643
40.497951,-74.443056
40.497951,-74.443056
40.497951,-74.443056
40.497951,-74.443056
40.497951,-74.443056
40.497951,-74.443056
40.497951,-74.443056
40.500818,-74.4474
40.500818,-74.4474
40.500818,-74.4474
40.500818,-74.4474
40.500818,-74.4474
40.501492,-74.459022
40.521385,-74.461378
40.521487,-74.461562
40.521487,-74.461562
40.521487,-74.461562
40.521487,-74.461562
40.521487,-74.461562
40.521487,-74.461562
40.521487,-74.461562
40.521487,-74.461562
40.521487,-74.461562
40.521487,-74.461562
40.521487,-74.461562
40.521487,-74.461562
40.521487,-74.461562
40.521487,-74.461562
40.521487,-74.461562
40.521487,-74.461562
40.521487,-74.461562
40.521487,-74.461562
40.521487,-74.461562
40.521487,-74.461562
40.521487,-74.461562
40.521487,-74.461562
40.521487,-74.461562
40.521487,-74.461562
40.521487,-74.461562
40.521487,-74.461562
40.521487,-74.461562
40.521487,-74.461562
40.521551,-80.211922
40.521551,-80.211922
40.521551,-80.211922
40.523317,-74.440951
40.523332,-74.440747
40.523771,-74.468331
40.524597,-74.468455
40.524597,-74.468455
40.524597,-74.468455
40.524597,-74.468455
40.524597,-74.468455
40.524597,-74.468455
40.52462,-74.461193
40.52462,-74.461193
40.528075,-74.428255
40.528075,-74.428255
40.528075,-74.428255
40.528075,-74.428255
40.528075,-74.428255
40.528075,-74.428255
40.528075,-74.428255
40.528075,-74.428255
40.528075,-74.428255
40.528075,-74.428255
40.528075,-74.428255
40.528075,-74.428255
40.528075,-74.428255
40.528075,-74.428255
40.528075,-74.428255
40.528075,-74.428255
40.528075,-74.428255
40.528075,-74.428255
40.528075,-74.428255
40.528075,-74.428255
40.528075,-74.428255
40.528075,-74.428255
40.528075,-74.428255
40.528075,-74.428255
40.528075,-74.428255
40.528075,-74.428255
40.528075,-74.428255
40.528075,-74.428255
40.528075,-74.428255
40.528075,-74.428255
40.528075,-74.428255
40.528075,-74.428255
40.528075,-74.428255
40.528075,-74.428255
40.528075,-74.428255
40.528075,-74.428255
40.528075,-74.428255
40.528075,-74.428255
40.528075,-74.428255
40.528075,-74.428255
40.528075,-74.428255
40.528075,-74.428255
40.528075,-74.428255
40.528075,-74.428255
40.528075,-74.428255
40.528075,-74.428255
40.528075,-74.428255
40.528075,-74.428255
40.528075,-74.428255
40.528075,-74.428255
40.528075,-74.428255
40.528075,-74.428255
40.528075,-74.428255
40.528075,-74.428255
40.528075,-74.428255
40.528075,-74.428255
40.528075,-74.428255
40.528075,-74.428255
40.528075,-74.428255
40.528075,-74.428255
40.528075,-74.428255
40.528075,-74.428255
40.528075,-74.428255
40.528075,-74.428255
40.528075,-74.428255
40.528075,-74.428255
40.528075,-74.428255
40.528075,-74.428255
40.528075,-74.428255
40.528075,-74.428255
40.528075,-74.428255
40.528075,-74.428255
40.528075,-74.428255
40.528075,-74.428255
40.528075,-74.428255
40.528075,-74.428255
40.528075,-74.428255
40.528075,-74.428255
40.528075,-74.428255
40.528075,-74.428255
40.528075,-74.428255
40.528075,-74.428255
40.528075,-74.428255
40.528075,-74.428255
40.528075,-74.428255
40.528075,-74.428255
40.528075,-74.428255
40.528075,-74.428255
40.528075,-74.428255
40.528075,-74.428255
40.528075,-74.428255
40.528075,-74.428255
40.528075,-74.428255
40.528075,-74.428255
40.528075,-74.428255
40.528075,-74.428255
40.528075,-74.428255
40.528075,-74.428255
40.528075,-74.428255
40.528075,-74.428255
40.528075,-74.428255
40.528075,-74.428255
40.528075,-74.428255
40.528075,-74.428255
40.528075,-74.428255
40.528075,-74.428255
40.528075,-74.428255
40.528075,-74.428255
40.528075,-74.428255
40.528075,-74.428255
40.528075,-74.428255
40.528075,-74.428255
40.528075,-74.428255
40.528075,-74.428255
40.528075,-74.428255
40.528075,-74.428255
40.528075,-74.428255
40.528075,-74.428255
40.528075,-74.428255
40.528075,-74.428255
40.528075,-74.428255
40.528075,-74.428255
40.528075,-74.428255
40.528075,-74.428255
40.528075,-74.428255
40.528075,-74.428255
40.528075,-74.428255
40.528075,-74.428255
40.528075,-74.428255
40.528075,-74.428255
40.528075,-74.428255
40.528075,-74.428255
40.528075,-74.428255
40.528075,-74.428255
40.528075,-74.428255
40.528075,-74.428255
40.528075,-74.428255
40.528075,-74.428255
40.528075,-74.428255
40.528075,-74.428255
40.528075,-74.428255
40.528075,-74.428255
40.528075,-74.428255
40.528075,-74.428255
40.528075,-74.428255
40.528075,-74.428255
40.528075,-74.428255
40.528075,-74.428255
40.528075,-74.428255
40.528075,-74.428255
40.528075,-74.428255
40.528075,-74.428255
40.528075,-74.428255
40.528075,-74.428255
40.528075,-74.428255
40.528075,-74.428255
40.528075,-74.428255
40.528075,-74.428255
40.528075,-74.428255
40.528075,-74.428255
40.528075,-74.428255
40.528075,-74.428255
40.528075,-74.428255
40.528075,-74.428255
40.528075,-74.428255
40.528075,-74.428255
40.528075,-74.428255
40.528075,-74.428255
40.528075,-74.428255
40.528075,-74.428255
40.528075,-74.428255
40.528075,-74.428255
40.528075,-74.428255
40.528075,-74.428255
40.528075,-74.428255
40.528075,-74.428255
40.528075,-74.428255
40.528075,-74.428255
40.528075,-74.428255
40.528075,-74.428255
40.528075,-74.428255
40.528075,-74.428255
40.528075,-74.428255
40.528075,-74.428255
40.528075,-74.428255
40.528075,-74.428255
40.528075,-74.428255
40.528075,-74.428255
40.528075,-74.428255
40.528075,-74.428255
40.528075,-74.428255
40.528075,-74.428255
40.528075,-74.428255
40.528075,-74.428255
40.528075,-74.428255
40.528075,-74.428255
40.528075,-74.428255
40.528075,-74.428255
40.528075,-74.428255
40.528075,-74.428255
40.528075,-74.428255
40.528075,-74.428255
40.528075,-74.428255
40.528075,-74.428255
40.528075,-74.428255
40.528075,-74.428255
40.528075,-74.428255
40.528075,-74.428255
40.528075,-74.428255
40.528075,-74.428255
40.528075,-74.428255
40.528075,-74.428255
40.528075,-74.428255
40.528075,-74.428255
40.528075,-74.428255
40.528075,-74.428255
40.528075,-74.428255
40.528075,-74.428255
40.528075,-74.428255
40.528075,-74.428255
40.528075,-74.428255
40.528075,-74.428255
40.528075,-74.428255
40.528075,-74.428255
40.528075,-74.428255
40.528075,-74.428255
40.528075,-74.428255
40.528075,-74.428255
40.528075,-74.428255
40.528075,-74.428255
40.528075,-74.428255
40.528075,-74.428255
40.528075,-74.428255
40.528075,-74.428255
40.528075,-74.428255
40.528075,-74.428255
40.528075,-74.428255
40.528075,-74.428255
40.528075,-74.428255
40.528075,-74.428255
40.528075,-74.428255
40.528075,-74.428255
40.528075,-74.428255
40.528075,-74.428255
40.528075,-74.428255
40.528075,-74.428255
40.528075,-74.428255
40.528075,-74.428255
40.528075,-74.428255
40.528075,-74.428255
40.528075,-74.428255
40.528075,-74.428255
40.528075,-74.428255
40.528075,-74.428255
40.528075,-74.428255
40.528075,-74.428255
40.528075,-74.428255
40.528075,-74.428255
40.528075,-74.428255
40.528075,-74.428255
40.528075,-74.428255
40.528075,-74.428255
40.528075,-74.428255
40.528075,-74.428255
40.528075,-74.428255
40.528075,-74.428255
40.528075,-74.428255
40.534196,-74.518504
40.542835,-3.688457
40.542835,-3.688457
40.546698,-3.694362
40.546698,-3.694362
40.546698,-3.694362
40.546698,-3.694362
40.546698,-3.694362
40.546698,-3.694362
40.546698,-3.694362
40.546698,-3.694362
40.54692,-3.691551
40.54692,-3.691551
40.549955,-3.688897
40.572005,-74.656633
40.572005,-74.656633
40.572005,-74.656633
40.573436,-105.086548
40.573436,-105.086548
40.573436,-105.086548
40.573436,-105.086548
40.573436,-105.086548
40.573436,-105.086548
40.573436,-105.086548
40.573436,-105.086548
40.573436,-105.086548
40.573436,-105.086548
40.573436,-105.086548
40.573436,-105.086548
40.573436,-105.086548
40.573436,-105.086548
40.573436,-105.086548
40.573436,-105.086548
40.573436,-105.086548
40.573436,-105.086548
40.573436,-105.086548
40.573436,-105.086548
40.601452,-77.557652
40.601452,-77.557652
40.606908,-75.378284
40.612337,-74.267244
40.629984,-8.656331
40.629984,-8.656331
40.629984,-8.656331
40.629984,-8.656331
40.630302,-8.657506
40.630302,-8.657506
40.630302,-8.657506
40.630302,-8.657506
40.630302,-8.657506
40.630302,-8.657506
40.630302,-8.657506
40.630302,-8.657506
40.630302,-8.657506
40.630302,-8.657506
40.630302,-8.657506
40.630302,-8.657506
40.630302,-8.657506
40.630302,-8.657506
40.63144,-73.954449
40.63144,-73.954449
40.639186,-73.998422
40.639186,-73.998422
40.640756,-74.773838
40.640756,-74.773838
40.640756,-74.773838
40.640756,-74.773838
40.640756,-74.773838
40.640756,-74.773838
40.645347,-73.943457
40.645499,-74.023886
40.646753,-74.020861
40.646753,-74.020861
40.646753,-74.020861
40.646753,-74.020861
40.646753,-74.020861
40.646753,-74.020861
40.646753,-74.020861
40.646753,-74.020861
40.646753,-74.020861
40.646753,-74.020861
40.646753,-74.020861
40.646753,-74.020861
40.651122,-74.584094
40.651122,-74.584094
40.655245,-73.945734
40.667867,-73.979124
40.667867,-73.979124
40.667867,-73.979124
40.667867,-73.979124
40.677836,-74.273582
40.677836,-74.273582
40.677836,-74.273582
40.677836,-74.273582
40.677836,-74.273582
40.683937,-74.401081
40.683937,-74.401081
40.683937,-74.401081
40.688239,-73.631273
40.690078,-89.58884
40.690291,-73.988545
40.690917,-73.978019
40.690917,-73.978019
40.690917,-73.978019
40.690917,-73.978019
40.690917,-73.978019
40.690917,-73.978019
40.690917,-73.978019
40.690917,-73.978019
40.691148,-73.980799
40.694203,-73.986579
40.694203,-73.986579
40.695533,-73.987459
40.695533,-73.987459
40.695533,-73.987459
40.695533,-73.987459
40.695533,-73.987459
40.709018,-74.34527
40.709018,-74.34527
40.709018,-74.34527
40.709018,-74.34527
40.709018,-74.34527
40.709018,-74.34527
40.709018,-74.34527
40.709018,-74.34527
40.709018,-74.34527
40.709018,-74.34527
40.709018,-74.34527
40.709018,-74.34527
40.709018,-74.34527
40.709018,-74.34527
40.709018,-74.34527
40.709018,-74.34527
40.709018,-74.34527
40.709018,-74.34527
40.709018,-74.34527
40.709018,-74.34527
40.709018,-74.34527
40.709018,-74.34527
40.709018,-74.34527
40.711119,-74.004857
40.716792,-73.599405
40.716792,-73.599405
40.716792,-73.599405
40.717957,-73.597414
40.717957,-73.597414
40.717957,-73.597414
40.717957,-73.597414
40.718194,8.554138
40.721596,-73.79469
40.721596,-73.79469
40.721596,-73.79469
40.721596,-73.79469
40.724893,8.55979
40.724893,8.55979
40.724893,8.55979
40.724893,8.55979
40.724893,8.55979
40.724893,8.55979
40.724893,8.55979
40.724893,8.55979
40.724893,8.55979
40.724893,8.55979
40.724893,8.55979
40.724893,8.55979
40.724893,8.55979
40.724893,8.55979
40.724893,8.55979
40.724893,8.55979
40.724893,8.55979
40.724893,8.55979
40.724893,8.55979
40.724893,8.55979
40.724893,8.55979
40.725968,-74.004352
40.725968,-74.004352
40.725968,-74.004352
40.725968,-74.004352
40.725968,-74.004352
40.725968,-74.004352
40.725968,-74.004352
40.725968,-74.004352
40.725968,-74.004352
40.725968,-74.004352
40.725968,-74.004352
40.725968,-74.004352
40.725968,-74.004352
40.725968,-74.004352
40.725968,-74.004352
40.725968,-74.004352
40.725968,-74.004352
40.725968,-74.004352
40.728667,-73.99566
40.728667,-73.99566
40.728667,-73.99566
40.728667,-73.99566
40.728667,-73.99566
40.728667,-73.99566
40.729054,-73.996524
40.729297,-73.99556
40.729317,-73.993205
40.729317,-73.993205
40.729317,-73.993205
40.729317,-73.993205
40.729317,-73.993205
40.729317,-73.993205
40.729317,-73.993205
40.729317,-73.993205
40.729317,-73.993205
40.729317,-73.993205
40.729317,-73.993205
40.729317,-73.993205
40.731852,-73.984584
40.732852,-73.981738
40.732852,-73.981738
40.737045,-73.97684
40.737947,-73.978216
40.737947,-73.978216
40.738347,-73.977212
40.738347,-73.977212
40.738347,-73.977212
40.738347,-73.977212
40.738347,-73.977212
40.738713,-73.977696
40.738713,-73.977696
40.738935,-73.975337
40.738935,-73.975337
40.738935,-73.975337
40.738935,-73.975337
40.740084,-74.189705
40.740084,-74.189705
40.740084,-74.189705
40.740084,-74.189705
40.740199,-73.983375
40.740536,-74.191202
40.740978,-73.643188
40.740978,-73.643188
40.740978,-73.643188
40.740978,-73.643188
40.740978,-73.643188
40.740978,-73.643188
40.740978,-73.643188
40.740978,-73.643188
40.740978,-73.643188
40.740978,-73.643188
40.741187,-74.17531
40.741187,-74.17531
40.74183,-73.974456
40.74183,-73.974456
40.74183,-73.974456
40.742008,-73.974229
40.742008,-73.974229
40.742008,-73.974229
40.742008,-73.974229
40.742008,-73.974229
40.742008,-73.974229
40.742008,-73.974229
40.742008,-73.974229
40.742008,-73.974229
40.742008,-73.974229
40.742008,-73.974229
40.742008,-73.974229
40.742008,-73.974229
40.742008,-73.974229
40.742008,-73.974229
40.742008,-73.974229
40.742008,-73.974229
40.742008,-73.974229
40.742008,-73.974229
40.742008,-73.974229
40.742008,-73.974229
40.742008,-73.974229
40.742008,-73.974229
40.742008,-73.974229
40.742008,-73.974229
40.742008,-73.974229
40.742008,-73.974229
40.742334,-74.179341
40.742334,-74.179341
40.742334,-74.179341
40.742334,-74.179341
40.742334,-74.179341
40.74283,-73.991417
40.742952,-73.992285
40.743538,-73.972212
40.743538,-73.972212
40.744166,-73.975743
40.74425,-74.179433
40.74425,-74.179433
40.74476,-74.001694
40.744837,-74.025683
40.744837,-74.025683
40.744837,-74.025683
40.744837,-74.025683
40.74569,-73.978786
40.74569,-73.978786
40.74569,-73.978786
40.745708,-73.97884
40.745708,-73.97884
40.74651,-73.971918
40.74651,-73.971918
40.746558,-73.981185
40.746558,-73.981185
40.746777,-73.972227
40.746777,-73.972227
40.746777,-73.972227
40.746777,-73.972227
40.746777,-73.972227
40.746777,-73.972227
40.746777,-73.972227
40.746777,-73.972227
40.746777,-73.972227
40.746777,-73.972227
40.746777,-73.972227
40.746777,-73.972227
40.746777,-73.972227
40.746777,-73.972227
40.746777,-73.972227
40.746777,-73.972227
40.746777,-73.972227
40.746777,-73.972227
40.746777,-73.972227
40.747371,-73.974769
40.74753,-73.99764
40.74753,-73.99764
40.748449,-73.983492
40.748449,-73.983492
40.748449,-73.983492
40.748449,-73.983492
40.748449,-73.983492
40.748449,-73.983492
40.748449,-73.983492
40.748449,-73.983492
40.748449,-73.983492
40.748449,-73.983492
40.748866,-73.99015
40.750303,-73.972656
40.750303,-73.972656
40.750303,-73.972656
40.750303,-73.972656
40.750303,-73.972656
40.750303,-73.972656
40.750303,-73.972656
40.750303,-73.972656
40.750303,-73.972656
40.750303,-73.972656
40.750303,-73.972656
40.751003,-73.710119
40.751003,-73.710119
40.751003,-73.710119
40.751003,-73.710119
40.751232,-73.974657
40.751232,-73.974657
40.754238,-73.708716
40.754238,-73.708716
40.754244,-73.428214
40.754244,-73.428214
40.754421,-73.982227
40.754421,-73.982227
40.754421,-73.982227
40.754421,-73.982227
40.754445,-73.707716
40.754445,-73.707716
40.757091,-73.702183
40.75733,-111.831749
40.75733,-111.831749
40.758085,-73.972828
40.758085,-73.972828
40.760402,-73.979231
40.760449,-73.959198
40.760449,-73.959198
40.76257,-73.955689
40.76257,-73.955689
40.76257,-73.955689
40.76257,-73.955689
40.76257,-73.955689
40.76257,-73.955689
40.76257,-73.955689
40.76257,-73.955689
40.76257,-73.955689
40.76257,-73.955689
40.76257,-73.955689
40.76257,-73.955689
40.76257,-73.955689
40.76257,-73.955689
40.76257,-73.955689
40.76257,-73.955689
40.76257,-73.955689
40.76257,-73.955689
40.76257,-73.955689
40.76257,-73.955689
40.76257,-73.955689
40.76257,-73.955689
40.76257,-73.955689
40.76257,-73.955689
40.76257,-73.955689
40.76257,-73.955689
40.76257,-73.955689
40.76257,-73.955689
40.76257,-73.955689
40.76257,-73.955689
40.76257,-73.955689
40.76257,-73.955689
40.76257,-73.955689
40.76257,-73.955689
40.76257,-73.955689
40.76257,-73.955689
40.76257,-73.955689
40.76257,-73.955689
40.76257,-73.955689
40.76257,-73.955689
40.76257,-73.955689
40.76257,-73.955689
40.76257,-73.955689
40.76257,-73.955689
40.76257,-73.955689
40.76257,-73.955689
40.76257,-73.955689
40.76257,-73.955689
40.76257,-73.955689
40.76257,-73.955689
40.76257,-73.955689
40.76257,-73.955689
40.76257,-73.955689
40.76257,-73.955689
40.76257,-73.955689
40.76257,-73.955689
40.76257,-73.955689
40.76257,-73.955689
40.76257,-73.955689
40.76257,-73.955689
40.76257,-73.955689
40.76257,-73.955689
40.76257,-73.955689
40.76257,-73.955689
40.76257,-73.955689
40.76257,-73.955689
40.76257,-73.955689
40.76257,-73.955689
40.76257,-73.955689
40.76257,-73.955689
40.76257,-73.955689
40.76257,-73.955689
40.76257,-73.955689
40.76257,-73.955689
40.76257,-73.955689
40.76257,-73.955689
40.763004,-73.979094
40.763512,-73.982337
40.763512,-73.982337
40.763512,-73.982337
40.763512,-73.982337
40.763934,-73.97139
40.763934,-73.97139
40.763934,-73.97139
40.763934,-73.97139
40.763934,-73.97139
40.763934,-73.97139
40.763934,-73.97139
40.764083,-73.956027
40.764083,-73.956027
40.764083,-73.956027
40.764083,-73.956027
40.764083,-73.956027
40.764101,-73.955984
40.764101,-73.955984
40.764101,-73.955984
40.764101,-73.955984
40.764101,-73.955984
40.764101,-73.955984
40.764101,-73.955984
40.764297,-73.956694
40.764451,-73.954201
40.764459,-73.954381
40.764522,-73.961075
40.764522,-73.961075
40.764576,-73.963564
40.764576,-73.963564
40.764576,-73.963564
40.764576,-73.963564
40.764576,-73.963564
40.764576,-73.963564
40.764576,-73.963564
40.764576,-73.963564
40.764576,-73.963564
40.764576,-73.963564
40.764576,-73.963564
40.764576,-73.963564
40.764576,-73.963564
40.764576,-73.963564
40.764576,-73.963564
40.764576,-73.963564
40.764576,-73.963564
40.764576,-73.963564
40.764576,-73.963564
40.764576,-73.963564
40.764576,-73.963564
40.764576,-73.963564
40.764576,-73.963564
40.764576,-73.963564
40.764576,-73.963564
40.764576,-73.963564
40.764576,-73.963564
40.764576,-73.963564
40.764576,-73.963564
40.764576,-73.963564
40.764576,-73.963564
40.764576,-73.963564
40.764576,-73.963564
40.764576,-73.963564
40.764576,-73.963564
40.764576,-73.963564
40.764576,-73.963564
40.764576,-73.963564
40.764576,-73.963564
40.764576,-73.963564
40.764576,-73.963564
40.764576,-73.963564
40.764576,-73.963564
40.764576,-73.963564
40.764576,-73.963564
40.764576,-73.963564
40.764576,-73.963564
40.764576,-73.963564
40.764576,-73.963564
40.764576,-73.963564
40.764576,-73.963564
40.764649,-73.95432
40.764649,-73.95432
40.764793,-73.957778
40.764793,-73.957778
40.764793,-73.957778
40.76487,-73.956736
40.764936,-111.842103
40.764936,-111.842103
40.764936,-111.842103
40.764936,-111.842103
40.764936,-111.842103
40.764936,-111.842103
40.764936,-111.842103
40.764936,-111.842103
40.764936,-111.842103
40.764936,-111.842103
40.764936,-111.842103
40.764936,-111.842103
40.764936,-111.842103
40.764936,-111.842103
40.764991,-73.95479
40.764991,-73.95479
40.764991,-73.95479
40.764991,-73.95479
40.764991,-73.95479
40.764991,-73.95479
40.764991,-73.95479
40.764991,-73.95479
40.764991,-73.95479
40.764991,-73.95479
40.764991,-73.95479
40.764991,-73.95479
40.764991,-73.95479
40.764991,-73.95479
40.764991,-73.95479
40.764991,-73.95479
40.764991,-73.95479
40.764991,-73.95479
40.764991,-73.95479
40.764991,-73.95479
40.764991,-73.95479
40.764991,-73.95479
40.764991,-73.95479
40.764991,-73.95479
40.764991,-73.95479
40.764991,-73.95479
40.764991,-73.95479
40.764991,-73.95479
40.764991,-73.95479
40.764991,-73.95479
40.764991,-73.95479
40.764991,-73.95479
40.764991,-73.95479
40.764991,-73.95479
40.764991,-73.95479
40.764991,-73.95479
40.764991,-73.95479
40.764991,-73.95479
40.764991,-73.95479
40.764991,-73.95479
40.764991,-73.95479
40.764991,-73.95479
40.764991,-73.95479
40.764991,-73.95479
40.764991,-73.95479
40.764991,-73.95479
40.765143,-73.952672
40.765143,-73.952672
40.765143,-73.952672
40.765143,-73.952672
40.765143,-73.952672
40.765143,-73.952672
40.765143,-73.952672
40.765143,-73.952672
40.765143,-73.952672
40.765143,-73.952672
40.765143,-73.952672
40.76557,-73.955052
40.765601,-73.955362
40.765713,-73.958292
40.765713,-73.958292
40.765713,-73.958292
40.765713,-73.958292
40.765713,-73.958292
40.765713,-73.958292
40.765713,-73.958292
40.76854,-73.964626
40.768711,14.792017
40.769143,-73.993609
40.769732,-111.837861
40.769732,-111.837861
40.769732,-111.837861
40.769732,-111.837861
40.769732,-111.837861
40.769732,-111.837861
40.769732,-111.837861
40.769732,-111.837861
40.769732,-111.837861
40.769732,-111.837861
40.769732,-111.837861
40.769732,-111.837861
40.769732,-111.837861
40.77038,-111.835748
40.77038,-111.835748
40.77038,-111.835748
40.77038,-111.835748
40.77038,-111.835748
40.77038,-111.835748
40.77038,-111.835748
40.77038,-111.835748
40.77038,-111.835748
40.77038,-111.835748
40.771451,-111.836543
40.771451,-111.836543
40.771642,-111.836752
40.771695,-111.836808
40.773066,14.789013
40.773645,-73.960912
40.773838,14.789265
40.773838,14.789265
40.775628,-73.702321
40.775628,-73.702321
40.775628,-73.702321
40.775628,-73.702321
40.775628,-73.702321
40.775628,-73.702321
40.777322,-73.701613
40.777322,-73.701613
40.777964,-73.953642
40.777964,-73.953642
40.777964,-73.953642
40.777964,-73.953642
40.777964,-73.953642
40.777964,-73.953642
40.777964,-73.953642
40.777964,-73.953642
40.788685,-73.952848
40.789099,-73.954035
40.789449,-73.954116
40.789449,-73.954116
40.789582,-73.952851
40.789582,-73.952851
40.789869,-73.953362
40.789869,-73.953362
40.789869,-73.953362
40.789869,-73.953362
40.789869,-73.953362
40.789869,-73.953362
40.789869,-73.953362
40.789869,-73.953362
40.789869,-73.953362
40.789869,-73.953362
40.789869,-73.953362
40.789869,-73.953362
40.789869,-73.953362
40.789869,-73.953362
40.789869,-73.953362
40.789869,-73.953362
40.789869,-73.953362
40.789869,-73.953362
40.789869,-73.953362
40.789869,-73.953362
40.789869,-73.953362
40.789869,-73.953362
40.789869,-73.953362
40.789869,-73.953362
40.789869,-73.953362
40.789869,-73.953362
40.789869,-73.953362
40.789869,-73.953362
40.789869,-73.953362
40.789869,-73.953362
40.789869,-73.953362
40.789869,-73.953362
40.789869,-73.953362
40.789869,-73.953362
40.789869,-73.953362
40.789869,-73.953362
40.789869,-73.953362
40.789869,-73.953362
40.789869,-73.953362
40.789869,-73.953362
40.789869,-73.953362
40.789869,-73.953362
40.789869,-73.953362
40.789869,-73.953362
40.789869,-73.953362
40.789869,-73.953362
40.789869,-73.953362
40.789869,-73.953362
40.789869,-73.953362
40.789869,-73.953362
40.789869,-73.953362
40.789869,-73.953362
40.789869,-73.953362
40.789869,-73.953362
40.789869,-73.953362
40.789869,-73.953362
40.789869,-73.953362
40.789869,-73.953362
40.789869,-73.953362
40.789869,-73.953362
40.789869,-73.953362
40.789869,-73.953362
40.789869,-73.953362
40.789869,-73.953362
40.789869,-73.953362
40.789869,-73.953362
40.789869,-73.953362
40.789869,-73.953362
40.789869,-73.953362
40.789869,-73.953362
40.789869,-73.953362
40.789869,-73.953362
40.789869,-73.953362
40.789869,-73.953362
40.789869,-73.953362
40.789869,-73.953362
40.789938,-74.464465
40.790035,-73.953846
40.790035,-73.953846
40.790039,-73.952255
40.790039,-73.952255
40.790039,-73.952255
40.790039,-73.952255
40.790039,-73.952255
40.790039,-73.952255
40.790039,-73.952255
40.790039,-73.952255
40.790039,-73.952255
40.790039,-73.952255
40.790039,-73.952255
40.790039,-73.952255
40.790039,-73.952255
40.790039,-73.952255
40.790039,-73.952255
40.790039,-73.952255
40.790039,-73.952255
40.791139,-73.416134
40.791139,-73.416134
40.798213,-77.859909
40.798213,-77.859909
40.798213,-77.859909
40.798213,-77.859909
40.798213,-77.859909
40.798213,-77.859909
40.798213,-77.859909
40.798213,-77.859909
40.798213,-77.859909
40.798213,-77.859909
40.798213,-77.859909
40.798213,-77.859909
40.798213,-77.859909
40.798213,-77.859909
40.798213,-77.859909
40.798213,-77.859909
40.798213,-77.859909
40.798213,-77.859909
40.798213,-77.859909
40.798213,-77.859909
40.798213,-77.859909
40.798213,-77.859909
40.800216,-74.353707
40.801849,-77.862934
40.801849,-77.862934
40.804951,-73.940366
40.805478,-73.965225
40.805478,-73.965225
40.805478,-73.965225
40.805478,-73.965225
40.805478,-73.965225
40.805478,-73.965225
40.806799,-77.858281
40.806799,-77.858281
40.806799,-77.858281
40.806799,-77.858281
40.806799,-77.858281
40.807535,-73.962573
40.807535,-73.962573
40.807535,-73.962573
40.807535,-73.962573
40.807535,-73.962573
40.807535,-73.962573
40.807535,-73.962573
40.807535,-73.962573
40.807535,-73.962573
40.807535,-73.962573
40.807535,-73.962573
40.807535,-73.962573
40.807535,-73.962573
40.807535,-73.962573
40.807535,-73.962573
40.807535,-73.962573
40.807535,-73.962573
40.807535,-73.962573
40.807535,-73.962573
40.807535,-73.962573
40.807535,-73.962573
40.807535,-73.962573
40.807535,-73.962573
40.807535,-73.962573
40.807535,-73.962573
40.807535,-73.962573
40.807535,-73.962573
40.807535,-73.962573
40.807535,-73.962573
40.807535,-73.962573
40.807535,-73.962573
40.807535,-73.962573
40.807535,-73.962573
40.807535,-73.962573
40.807535,-73.962573
40.807535,-73.962573
40.807535,-73.962573
40.807535,-73.962573
40.807535,-73.962573
40.807535,-73.962573
40.807535,-73.962573
40.807535,-73.962573
40.807535,-73.962573
40.807535,-73.962573
40.807535,-73.962573
40.807535,-73.962573
40.807535,-73.962573
40.807535,-73.962573
40.807535,-73.962573
40.807535,-73.962573
40.807535,-73.962573
40.807535,-73.962573
40.807535,-73.962573
40.807535,-73.962573
40.807535,-73.962573
40.807535,-73.962573
40.807535,-73.962573
40.807535,-73.962573
40.807535,-73.962573
40.807535,-73.962573
40.807535,-73.962573
40.807535,-73.962573
40.807535,-73.962573
40.807535,-73.962573
40.807535,-73.962573
40.807535,-73.962573
40.807535,-73.962573
40.807535,-73.962573
40.807535,-73.962573
40.807535,-73.962573
40.807535,-73.962573
40.807535,-73.962573
40.807535,-73.962573
40.807535,-73.962573
40.807535,-73.962573
40.807535,-73.962573
40.807535,-73.962573
40.807535,-73.962573
40.807535,-73.962573
40.807535,-73.962573
40.807535,-73.962573
40.807535,-73.962573
40.807535,-73.962573
40.807535,-73.962573
40.807535,-73.962573
